COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,RADIUS RATIO,PR.AXIS ASPECT RATIO,MAX.LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR.AXIS RECTANGULARITY,MAX.LENGTH RECTANGULARITY,SCALED VARIANCE ALONG MAJOR AXIS,SCALED VARIANCE ALONG MINOR AXIS,SCALED RADIUS OF GYRATION,SKEWNESS ABOUT MAJOR AXIS,SKEWNESS ABOUT MINOR AXIS,KURTOSIS ABOUT MINOR AXIS,KURTOSIS ABOUT MAJOR AXIS,HOLLOWS RATIO
0.43478260869565233,0.46153846153846145,0.5694444444444444,0.3187772925764192,0.18681318681318682,0.09433962264150944,0.3137254901960784,0.4285714285714286,0.25,0.41428571428571437,0.26315789473684204,0.23860911270983212,0.4968553459119496,0.14473684210526316,0.5,0.2682926829268293,0.5333333333333341,0.5999999999999996
0.15217391304347827,0.3846153846153846,0.38888888888888884,0.08296943231441045,0.06593406593406592,0.09433962264150944,0.24836601307189543,0.5714285714285714,0.16666666666666674,0.41428571428571437,0.20526315789473681,0.171462829736211,0.42138364779874204,0.2894736842105262,0.3181818181818182,0.34146341463414637,0.10000000000000053,0.09999999999999964
0.2014234240468643,0.4479242304535508,0.36111111111111105,0.6088044860304096,0.8088127184047573,0.8933061309140078,0.23587250001341117,0.5428571428571427,0.16666666666666674,0.3651076784248627,0.5333498940456691,0.1706882134390979,0.46129072288328554,0.7382411830225728,0.0655664777390726,0.05676554953119006,0.17551591687185888,0.1510318337437176
0.4782608695652173,0.5384615384615383,0.5694444444444444,0.31441048034934505,0.13186813186813184,0.09433962264150944,0.36601307189542487,0.37142857142857144,0.25,0.48571428571428554,0.34736842105263144,0.28896882494004794,0.4779874213836477,0.10526315789473684,0.18181818181818182,0.0975609756097561,0.5,0.5666666666666664
0.3913043478260869,0.1153846153846152,0.5138888888888888,0.23144104803493448,0.09890109890109888,0.09433962264150944,0.2810457516339868,0.4571428571428571,0.16666666666666674,0.11428571428571432,0.24736842105263157,0.21223021582733811,0.08805031446540879,0.07894736842105265,0.36363636363636365,0.36585365853658536,0.6333333333333337,0.666666666666667
0.34782608695652173,0.42307692307692313,0.41666666666666663,0.23580786026200873,0.18681318681318682,0.07547169811320756,0.1895424836601307,0.5999999999999999,0.08333333333333348,0.357142857142857,0.17894736842105263,0.13788968824940048,0.40251572327044016,0.09210526315789469,0.4090909090909091,0.2682926829268293,0.5666666666666673,0.5999999999999996
0.36956521739130443,0.3076923076923077,0.43055555555555547,0.2838427947598253,0.23076923076923073,0.09433962264150944,0.24836601307189543,0.5142857142857142,0.16666666666666674,0.2857142857142856,0.23684210526315785,0.18225419664268586,0.3018867924528301,0.1578947368421052,0.13636363636363635,0.43902439024390244,0.5333333333333341,0.5333333333333332
0.30434782608695654,0.42307692307692313,0.8055555555555554,0.4672489082969432,0.25274725274725274,0.1509433962264151,0.5032679738562091,0.2571428571428571,0.41666666666666674,0.3285714285714285,0.44210526315789467,0.42086330935251803,0.4339622641509433,0.1578947368421052,0.09090909090909091,0.5121951219512195,0.36666666666666714,0.43333333333333357
0.30434782608695654,0.23076923076923062,0.4722222222222221,0.20960698689956336,0.1208791208791209,0.07547169811320756,0.2549019607843137,0.5142857142857142,0.16666666666666674,0.2571428571428571,0.231578947368421,0.18345323741007194,0.19496855345911945,0.14473684210526316,0.045454545454545456,0.8048780487804879,0.36666666666666714,0.5
0.5217391304347827,0.15384615384615374,0.5277777777777777,0.33624454148471616,0.1648351648351648,0.11320754716981132,0.3202614379084967,0.4285714285714286,0.25,0.18571428571428572,0.27368421052631575,0.24580335731414868,0.05031446540880502,0.03947368421052633,0.09090909090909091,0.6829268292682927,0.9000000000000004,1.0
0.7391304347826089,0.7692307692307694,0.9444444444444444,0.4672489082969432,0.17582417582417587,0.16981132075471697,0.6993464052287581,0.1428571428571428,0.6666666666666665,0.7142857142857142,0.5157894736842105,0.6235011990407674,0.5597484276729561,0.13157894736842102,0.4545454545454546,0.5121951219512195,0.4666666666666668,0.7333333333333334
0.4782608695652173,0.6153846153846154,0.7222222222222221,0.388646288209607,0.1648351648351648,0.1509433962264151,0.43137254901960786,0.3142857142857143,0.3333333333333335,0.514285714285714,0.36842105263157887,0.3525179856115108,0.3899371069182389,0.06578947368421051,0.09090909090909091,0.0,0.7333333333333334,0.833333333333333
0.5217391304347827,0.34615384615384603,0.8472222222222221,0.3580786026200874,0.13186813186813184,0.1320754716981132,0.4836601307189543,0.2857142857142856,0.41666666666666674,0.2857142857142856,0.41052631578947374,0.3920863309352518,0.371069182389937,0.10526315789473684,0.3181818181818182,1.0,0.6000000000000005,0.833333333333333
0.3359220370326603,0.35828912036069105,0.48727011058692093,0.17761029799076458,0.07842743488048794,0.11062459294104894,0.1894658520866866,0.6066305476319902,0.14385057097926565,0.36870935448585007,0.15495099511981805,0.13407218813300698,0.38297548915891694,0.06578947368421051,0.6344670917668567,0.1319680420091029,0.6045632191374808,0.666666666666667
0.7391304347826089,0.7692307692307694,0.9444444444444444,0.4759825327510917,0.18681318681318682,0.18867924528301888,0.6143790849673203,0.17142857142857137,0.5,0.6428571428571426,0.4526315789473684,0.5311750599520384,0.5849056603773586,0.07894736842105265,0.9545454545454546,0.5365853658536586,0.6000000000000005,0.7999999999999998
0.3913043478260869,0.5,0.8472222222222221,0.41484716157205237,0.19780219780219777,0.1320754716981132,0.5490196078431373,0.22857142857142854,0.5,0.40000000000000013,0.46842105263157896,0.4676258992805755,0.5660377358490567,0.1842105263157895,0.2272727272727273,0.1951219512195122,0.3333333333333339,0.43333333333333357
0.5869565217391304,0.6923076923076923,0.8888888888888888,0.25764192139737996,0.05494505494505497,0.1509433962264151,0.6143790849673203,0.17142857142857137,0.5,0.6571428571428573,0.45789473684210524,0.5359712230215827,0.5283018867924529,0.13157894736842102,0.2272727272727273,0.5121951219512195,0.40000000000000036,0.5
0.7391304347826089,0.846153846153846,0.875,0.27510917030567683,0.02197802197802201,0.09433962264150944,0.9150326797385622,0.02857142857142847,0.9166666666666665,0.7714285714285711,0.731578947368421,0.8633093525179856,0.8176100628930818,0.3157894736842105,0.2272727272727273,0.7317073170731707,0.10000000000000053,0.16666666666666696
0.5869565217391304,0.6538461538461537,0.5694444444444444,0.406113537117904,0.21978021978021978,0.07547169811320756,0.4836601307189543,0.22857142857142854,0.41666666666666674,0.5714285714285714,0.4,0.4160671462829736,0.5597484276729561,0.19736842105263153,0.2727272727272727,0.024390243902439025,0.7000000000000002,0.5666666666666664
0.652173913043478,0.8076923076923077,0.7083333333333333,0.32751091703056767,0.10989010989010983,0.16981132075471697,0.7058823529411764,0.1428571428571428,0.6666666666666665,0.7428571428571427,0.4736842105263158,0.6270983213429256,0.5597484276729561,0.17105263157894735,0.045454545454545456,0.7804878048780488,0.3333333333333339,0.5666666666666664
0.34782608695652173,0.26923076923076916,0.5,0.3668122270742358,0.31868131868131866,0.09433962264150944,0.24836601307189543,0.5142857142857142,0.16666666666666674,0.2571428571428571,0.231578947368421,0.18944844124700236,0.24528301886792447,0.17105263157894735,0.13636363636363635,0.1951219512195122,0.5666666666666673,0.5333333333333332
0.32608695652173925,0.42307692307692313,0.43055555555555547,0.17903930131004364,0.09890109890109888,0.11320754716981132,0.196078431372549,0.6285714285714286,0.16666666666666674,0.357142857142857,0.15263157894736834,0.13429256594724218,0.4088050314465408,0.11842105263157887,0.3181818181818182,0.43902439024390244,0.40000000000000036,0.5333333333333332
0.7826086956521738,0.6923076923076923,0.8333333333333333,0.406113537117904,0.13186813186813184,0.1509433962264151,0.522875816993464,0.22857142857142854,0.41666666666666674,0.6142857142857141,0.42105263157894723,0.44244604316546765,0.5408805031446542,0.06578947368421051,0.6363636363636364,0.07317073170731708,0.666666666666667,0.7000000000000002
0.36466142359027515,0.20098363518643642,0.4767121729924715,0.2531433596784886,0.18061608475694102,0.09433962264150944,0.23942135682420165,0.5114942302682681,0.15726772854802729,0.19054802531815743,0.18753403996896237,0.18046856721774385,0.1922260143843922,0.08913717743621907,0.005126693519257881,0.0027509087176505707,0.6258141828384222,0.7516283656768435
0.4565217391304346,0.15384615384615374,0.45833333333333326,0.3580786026200874,0.2637362637362638,0.09433962264150944,0.27450980392156854,0.4571428571428571,0.16666666666666674,0.12857142857142856,0.21578947368421053,0.2134292565947242,0.14465408805031443,0.10526315789473684,0.09090909090909091,0.1951219512195122,0.7000000000000002,0.833333333333333
