63.726893065172,83.30831397110819,0
88.90966040224201,92.85927871502172,0
17.651829871414442,15.7414890392969,0
24.28255852291461,37.973734720678856,0
4.72040883613584,80.51803212445702,0
55.80602263985054,42.68421052631579,0
19.011979338388837,59.68592787150217,0
35.91383668535004,41.5640973835741,0
49.71535333553138,95.7095666228912,0
40.00428618529509,69.55692494191332,0
17.141773821299044,79.51793110415194,0
15.841630948455876,69.2368926154157,0
60.806572150785804,3.040206081422366,0
44.31475986372129,10.34094352964946,0
78.16848005275305,29.86291544600465,0
88.60962743158589,94.67946257197697,0
22.87240356083086,69.7069400949591,0
12.681283657544785,26.48257399737347,0
82.01890317617321,44.794423679159515,0
28.202989339487857,70.9870694009496,0
50.61545224749973,18.851803212445702,0
53.14573030003297,46.01454692393171,0
76.71832069458183,35.78351348621073,0
89.03967468952632,27.55268208909991,0
8.63083855368722,81.70815233862007,0
39.65424771952962,79.10788968582685,0
32.243433344323556,26.30255581371856,0
88.47961314430158,34.763410445499545,0
58.36630398944939,81.94817658349328,0
65.4570831959556,84.87847257298718,0
83.24903835586329,46.81462774017577,0
88.58962523354215,97.71976967370442,0
57.006154522475,37.973734720678856,0
79.76865589625234,3.8102838670572785,0
75.82822288163536,61.40610162642691,0
38.12407956918343,52.925244974239824,0
8.530827563468513,75.15749065562179,0
57.16617210682493,87.0686938074553,0
29.1730959446093,89.98898878674613,0
14.511484778547095,73.77735124760076,0
25.80272557423893,58.845843014445904,0
32.553467414001545,10.460955652086069,0
32.16342455214859,74.12738660470755,0
12.241235300582483,45.01444590362663,0
55.01593581712277,57.645721790079804,0
69.94757665677548,72.87726032932619,0
50.205407187603036,58.92585109607031,0
23.03242114518079,65.51651681988079,0
49.0652818991098,4.500353571067785,0
27.452906912847567,28.382765935953127,0
62.34674140015387,77.72775027780584,0
49.255302780525334,83.11829477725023,0
37.08396527090889,87.07869481765835,0
21.572260687987693,32.723204364077176,0
81.51884822507968,31.083038690776846,0
51.665567644796134,99.01990100010103,0
75.04813715792945,54.24537832104253,0
9.160896801846357,55.18547328012931,0
4.350368172326629,5.920497019901,0
62.86679854929113,50.8350338418022,0
34.70370370370371,83.23830689968683,0
57.526211671612266,7.240630366703708,0
37.55401692493681,52.255177290635416,0
4.18034948895483,81.48813011415295,0
86.13935597318387,3.4902515405596524,0
41.324431256182,91.24911607233054,0
89.60973733377296,46.79462571976968,0
12.961314430157161,37.12364885341954,0
57.516210572590396,5.240428326093545,0
38.43411363886142,96.72966966360238,0
29.583141004505993,47.304677240125265,0
17.311792504670844,31.12304273158905,0
82.03890537421695,42.714213556924946,0
7.100670403341027,44.64440852611375,0
6.03055280800088,65.66653197292656,0
37.634025717111776,13.691281947671483,0
88.37960215408287,9.500858672593191,0
49.585339048247064,23.1422365895545,0
80.99879107594242,1.5700575815738964,0
21.272227717331578,28.122739670673806,0
75.3381690295637,60.456005657137084,0
13.071326519397736,96.06960299020103,0
87.36949115287395,42.68421052631579,0
81.86888669084516,61.67612890190929,0
68.41740850642928,3.740276795635923,0
7.950763820200023,73.06727952318415,0
51.04549950544016,99.59995959187798,0
46.50500054951094,97.02969996969391,0
72.72788218485549,46.02454793413476,0
27.67293109132872,58.1757753308415,0
30.573249807671175,97.64976260228306,0
51.72557423892736,89.568946358218,0
45.98494340037367,65.6765329831296,0
56.24607099681284,74.54742903323569,0
