4.864245e+00,1.229659e-01,-5.992204e-01,3.724343e-01,1.855608e+00,-1.018408e+00,1.066895e+00,-6.676218e-01,-4.512462e-01,1.767439e-01,2.446056e+00,-2.966798e-01,8.353451e-01,6.111515e-02,3.018779e-01,-1.004136e+00,-5.711183e-01,6.015461e-01,-1.606039e-02,8.181147e-01,1.333091e-01,-4.686413e-01,-1.180907e-01,3.191128e-01,-3.199948e-01,5.628560e-01,-1.875880e-01,2.429083e-01,5.053859e-02,1.105402e-01,-1.898073e-01,5.316606e-01,2.527120e-01,-2.410477e-02,5.284850e-01,2.747103e-01,3.504261e-01,-5.463139e-01,1.640833e-01,3.876390e-02,-7.120223e-02,-5.458282e-01,2.607370e-01,-1.099748e-01,3.682035e-02,-5.032172e-01,-1.413557e-01,-4.562094e-02,1.366098e-01,6.906021e-02,0
-6.744112e-01,3.016651e+00,-2.183537e-01,1.280796e-01,1.094065e+00,-1.129044e+00,1.329054e+00,-2.471250e-01,-1.380459e-01,1.461671e+00,2.942914e-01,7.321876e-01,9.819487e-02,-1.835525e-01,-1.187303e+00,-9.975836e-02,-4.769429e-01,-1.060870e-02,8.051107e-01,8.802057e-02,-2.229507e-02,1.044536e-01,9.360685e-02,-3.395742e-01,8.353579e-01,6.441860e-01,2.403952e-01,1.248431e-01,-5.506910e-02,-2.089665e-02,1.072884e-01,-8.916058e-02,-4.374476e-02,-2.803039e-01,-2.749351e-01,-5.639437e-02,-1.366103e-01,3.815071e-01,-4.102056e-01,-2.703830e-02,-2.670295e-01,3.649393e-01,4.551179e-02,-2.732444e-01,1.380086e-01,-9.732173e-02,5.310998e-01,-3.828718e-02,5.058832e-02,-2.527251e-01,0
1.415890e+00,6.845878e-01,-4.620018e-01,3.046916e+00,-1.361418e+00,1.696580e-01,-1.007487e+00,-1.413304e+00,-1.403876e+00,-2.505617e-02,6.099314e-01,-3.676910e-01,1.537443e+00,2.531112e-01,1.377004e+00,9.993010e-01,4.161103e-01,-5.270004e-01,2.924496e-01,-1.068105e+00,-5.350696e-01,-5.253812e-01,-2.153021e-02,9.459963e-02,8.794068e-02,2.676591e-01,-2.683844e-01,6.352710e-01,-2.329063e-02,5.003011e-01,4.877066e-01,-1.844400e-01,4.572959e-01,2.157106e-01,1.787018e-01,-1.836426e-01,4.951741e-01,-3.097979e-01,8.930821e-01,1.114726e-01,-4.183933e-02,-1.383268e-01,5.133676e-02,-1.053304e-01,-3.112864e-01,1.440224e-02,-3.357726e-01,4.232631e-01,2.553538e-01,1.330913e-01,0
-1.364586e+00,-6.998788e-01,1.229102e-01,1.785254e+00,6.087945e-01,9.565985e-01,5.827307e-01,-2.796881e-01,3.305632e-01,-1.918468e-01,-4.740579e-01,3.783044e-01,-1.085407e+00,-1.771407e+00,-6.667060e-02,2.184168e-01,2.147622e-01,9.868209e-02,2.924357e-01,-1.224217e+00,1.079260e-01,3.204320e-01,-2.347486e-01,1.102281e-01,2.529673e-01,3.939639e-01,-2.871721e-01,2.227458e-01,-3.088467e-01,5.577847e-01,-1.895628e-01,-5.049588e-01,-1.045830e-01,1.776667e-01,3.873376e-01,-7.901451e-02,-2.160321e-01,3.241029e-01,4.596409e-02,9.791649e-02,-2.911608e-01,-1.857510e-01,-7.622620e-02,-3.549903e-01,-2.951105e-01,3.148627e-01,1.615053e-01,2.910119e-01,-1.117254e-01,-2.950970e-01,0
-3.897712e+00,-1.572909e+00,-1.651868e+00,1.032728e+00,-1.376309e-01,-5.513723e-01,-4.685608e-02,6.826285e-02,-3.644048e-01,-3.535524e-01,3.262111e-01,4.084786e-02,-1.912953e-01,2.410760e-02,1.288099e-01,-4.658582e-02,-2.935707e-01,-4.849997e-01,-1.010742e-01,6.571167e-02,4.104763e-01,-4.041831e-01,5.486011e-02,-1.804031e-01,-2.269848e-01,-1.481673e-01,7.908549e-02,3.124799e-01,2.661110e-01,-2.130728e-02,-7.992012e-02,-7.047022e-02,5.356057e-02,6.404709e-02,-2.382945e-01,4.620299e-03,-6.904218e-02,-1.068574e-01,3.800590e-01,4.220056e-02,1.946129e-02,-4.071297e-01,2.821987e-02,6.439323e-02,-2.923424e-02,6.898878e-02,-1.259692e-01,-2.143650e-01,3.172703e-02,1.551818e-01,0
-8.200282e-01,3.684045e+00,-5.273717e-01,-4.505488e-01,1.990130e-01,1.603714e-01,2.539477e+00,-5.982685e-01,-1.731130e+00,9.778439e-01,2.318210e-01,5.201730e-01,-4.970875e-01,-4.358306e-01,-1.094588e-01,6.392828e-01,-7.038422e-02,-1.172528e+00,-2.263568e-01,-3.350311e-01,-1.949214e-01,-3.160843e-01,3.644269e-01,-7.738365e-03,3.697090e-01,4.232248e-01,-1.520791e-01,1.808793e-01,-1.439420e-01,3.303071e-02,2.113115e-02,1.690246e-02,-1.441134e-01,-8.989370e-02,1.514887e-01,4.171975e-01,-2.439175e-01,-1.815814e-02,-1.411132e-01,-2.123231e-01,1.246862e-01,2.074212e-01,4.692693e-01,-8.243223e-02,-4.180611e-01,8.601757e-02,-1.398002e-02,-5.104818e-02,2.913752e-01,-3.421435e-01,0
-3.411210e+00,-3.201813e+00,1.424344e+00,1.253840e-01,-1.342103e+00,-1.862519e+00,-3.336041e-01,2.625332e-01,-1.156344e+00,-6.774749e-01,3.526725e-01,-6.196568e-01,-1.800274e-01,-2.785767e-01,1.480494e-01,8.971954e-02,-1.098807e-01,-6.951478e-03,1.515639e-01,6.077810e-02,1.186277e-01,8.101228e-02,-9.464819e-02,-1.754179e-01,4.935812e-03,2.310989e-02,2.263443e-01,-1.039774e-01,-1.029643e-01,1.736976e-02,5.227490e-02,1.254225e-01,-1.150902e-01,1.411994e-01,-7.931644e-02,-8.120992e-03,-5.294783e-02,2.886895e-01,-3.780151e-01,3.608188e-02,1.101942e-01,2.662136e-01,-1.617256e-01,1.322524e-01,-7.859180e-02,-5.844362e-02,-1.764370e-02,1.003182e-01,1.628683e-01,-1.681892e-01,0
7.265474e-01,1.192801e+00,2.364163e+00,3.134921e+00,1.189914e+00,9.276545e-01,-9.154358e-01,-8.922896e-02,1.489845e-01,-9.387080e-01,-3.699045e-01,2.084960e-01,-1.057704e+00,-1.060840e-02,-1.152628e+00,-5.813449e-01,-1.553593e-01,2.491817e-01,1.545074e-01,5.954733e-01,-2.837445e-01,-6.369538e-01,-8.783265e-02,-2.671276e-01,9.460637e-02,-2.694016e-01,-1.142845e-01,-5.390960e-01,3.053404e-03,4.293623e-01,1.273475e-01,2.365870e-02,-6.244766e-01,3.810626e-01,-5.981816e-02,2.026554e-01,1.463506e-01,5.706791e-01,-2.732467e-01,-1.762205e-01,-5.978845e-02,-2.341989e-01,1.055578e-01,-6.989292e-02,-6.857980e-02,3.451390e-01,-1.457064e-01,1.970422e-01,-1.003015e-01,2.069641e-01,0
1.061434e+00,8.571581e-01,6.195591e-01,3.482796e+00,5.398855e-01,4.237918e-01,-4.684648e-01,-9.208267e-01,8.507775e-01,3.351550e-01,2.305573e-01,4.106000e-01,3.912333e-01,-2.514694e-01,-8.878886e-02,-3.377860e-02,-1.853828e-01,-1.161663e-01,-1.810750e-01,8.964042e-01,4.647276e-01,-1.310534e-02,4.242647e-01,-3.431662e-01,-7.975964e-02,-3.904223e-01,2.260715e-01,-3.382617e-01,-5.644140e-01,2.867161e-01,1.965799e-01,-1.896909e-01,-2.534478e-01,4.175979e-01,-1.002675e-01,4.512006e-01,-1.291869e-01,7.195866e-01,7.406002e-02,1.118152e-02,-5.632049e-02,4.955644e-01,-2.266623e-01,-2.098924e-01,1.478189e-01,-4.264976e-02,1.258093e-01,-2.415554e-01,6.939633e-02,1.163991e-01,0
-1.753242e+00,3.278989e+00,2.726787e+00,-2.228885e-01,-1.669890e-01,-1.789069e+00,-4.617621e-01,4.906518e-01,7.378987e-01,8.185045e-01,-5.517266e-01,-1.692038e-01,3.005623e-02,9.396738e-01,-1.110451e+00,-4.808732e-01,2.272307e-01,-7.302065e-01,-7.137315e-01,-8.279431e-02,6.042034e-01,-2.189684e-01,5.623727e-01,-5.759048e-02,-5.391436e-02,1.096257e-02,4.949521e-01,-1.183565e-01,-9.188957e-02,-8.671523e-02,3.456924e-01,-8.122055e-02,-3.152253e-01,-1.095212e-01,4.023078e-02,2.821671e-01,-3.620885e-01,-2.036016e-01,-1.246458e-01,-4.743335e-01,-1.356410e-02,-2.047602e-01,2.229352e-01,-1.133505e-01,-1.516146e-01,-2.206506e-01,-8.515754e-02,-1.338879e-01,4.308669e-02,-2.443234e-01,0
1.942369e+00,-1.556687e+00,2.360538e+00,5.480898e-01,4.099592e-01,6.782308e-01,1.513139e+00,1.268549e+00,-8.477497e-01,2.097698e+00,4.081739e-01,2.936043e-02,1.764098e-01,1.190604e+00,6.053270e-01,1.493249e+00,2.100542e-01,8.251698e-01,-7.328968e-01,-5.089235e-01,1.630386e+00,-2.826772e-01,-5.372589e-01,1.912517e-01,-4.404248e-01,-2.675898e-01,3.565764e-01,6.539960e-01,-5.590177e-01,-2.047259e-01,8.460300e-01,-1.164625e-01,4.005933e-01,-1.963327e-01,-3.385095e-01,-2.325400e-01,1.834438e-01,1.033319e-02,-3.559276e-01,-2.107522e-02,2.517615e-01,2.746317e-02,-4.299971e-02,6.586141e-01,4.503282e-01,-2.097335e-01,2.927764e-01,2.482531e-01,1.052414e-01,2.236802e-01,1
-2.482460e+00,8.261259e-01,-1.497492e+00,-1.225428e-01,2.231854e+00,5.861906e-01,-9.087230e-01,-1.297368e+00,3.963901e-01,4.937398e-01,1.493125e-01,7.728688e-01,2.442208e-02,6.201035e-01,4.249553e-01,3.365070e-01,1.750626e-01,4.620736e-01,6.254879e-01,-4.111552e-01,-6.780971e-01,9.491482e-02,-4.151235e-01,4.323366e-01,-2.918804e-01,6.395547e-01,-4.582625e-02,8.337906e-02,-1.959234e-01,2.003535e-01,7.843186e-02,2.627709e-01,-1.287046e-01,-1.795632e-01,1.729340e-01,-3.864070e-01,1.510038e-03,1.073471e-01,-1.200963e-01,-2.569551e-01,1.161936e-01,2.307413e-01,1.496775e-01,-9.211730e-02,1.615604e-01,3.026773e-01,2.835099e-01,1.039055e-01,-1.013074e-01,4.573943e-02,0
-3.302651e+00,-8.428672e-01,-1.074971e+00,1.238761e+00,-4.473473e-02,-1.006721e+00,3.590175e-01,-1.055689e+00,7.650985e-01,2.482905e-01,2.645745e-01,2.876166e-02,-2.745091e-02,-5.207001e-01,-3.133001e-01,-1.992259e-01,-2.264119e-01,1.919160e-02,9.302295e-02,-1.418313e-01,-5.594417e-02,6.979516e-01,6.504883e-02,-1.955880e-01,-4.685183e-01,-3.645752e-01,2.150131e-01,1.433750e-03,-1.189605e-01,1.775918e-01,-7.319641e-02,-1.169385e-01,3.415589e-02,-2.885376e-01,2.155418e-01,3.441012e-04,6.452621e-02,7.382730e-02,-7.679828e-02,-2.213384e-01,-9.928965e-02,-1.954244e-01,-1.332638e-01,-8.707392e-02,-3.566847e-01,-2.984949e-03,-8.343799e-02,1.758137e-01,3.709820e-01,3.046811e-01,0
-9.588063e-01,-4.073626e-01,2.170108e+00,-5.081602e-01,-5.201327e-01,2.346934e-02,-9.235521e-01,9.742353e-01,2.362868e-01,2.035133e+00,8.523260e-01,7.768400e-01,2.541821e-01,3.018375e-02,8.491615e-01,-2.158638e-01,3.357952e-01,3.066480e-01,-4.678620e-02,1.327353e+00,-5.397210e-01,-3.638010e-02,-9.584260e-01,5.024908e-01,-5.899974e-01,6.768910e-01,-5.044908e-01,2.587002e-01,-7.609325e-02,-6.360499e-02,-1.244771e-01,1.251622e-01,-4.239836e-01,5.862501e-01,5.195300e-02,-2.216345e-01,-4.740524e-01,4.046092e-01,1.456560e-01,-9.791057e-02,-3.657421e-02,-1.303497e-02,2.944028e-02,-2.221672e-01,2.852306e-03,-3.137432e-01,4.568845e-01,-2.417127e-01,-1.569145e-01,3.688418e-02,0
2.578560e+00,1.197492e+00,-1.500604e-01,2.345625e+00,1.827380e+00,-2.720876e-01,-4.486453e-01,1.609767e+00,4.932818e-01,5.822726e-01,-2.328647e+00,-3.219829e-01,7.352133e-01,-7.990861e-01,5.148619e-01,-7.983341e-01,-1.358200e-01,-8.616093e-01,9.417049e-01,7.087136e-01,-3.179966e-01,-1.271355e-01,4.476126e-02,-3.721669e-01,2.246466e-01,8.839165e-02,6.821510e-01,-3.500650e-03,2.449303e-01,-5.390586e-01,5.743484e-01,2.538633e-01,4.047076e-03,5.811495e-01,5.382581e-01,5.296141e-01,6.228502e-02,6.390388e-02,-2.966279e-01,1.189530e-01,-1.011615e-01,3.191468e-01,2.872719e-01,-2.946642e-01,-1.492089e-01,-1.997580e-01,1.135728e-01,-5.970801e-02,4.360080e-01,2.939615e-01,1
-2.332596e+00,1.772814e+00,9.541814e-01,4.297604e-02,4.530852e-01,-9.358839e-01,-5.027201e-01,-7.466910e-01,1.370853e+00,-5.861538e-03,2.342007e-01,-3.083087e-01,4.434064e-01,5.096811e-01,2.355931e-01,2.290125e-01,5.177752e-01,-9.199840e-02,3.471081e-01,-2.870542e-01,2.224879e-01,-2.113166e-01,3.276648e-01,1.707100e-01,-6.385329e-01,2.141549e-01,1.493182e-01,-2.958979e-01,-1.653259e-01,2.340696e-02,-2.454702e-02,-1.455611e-01,1.579782e-01,1.342382e-01,1.561362e-01,2.575441e-01,-3.798458e-02,7.342836e-02,5.028202e-02,-1.449177e-01,-1.133820e-02,-1.032458e-01,8.767624e-02,1.873391e-01,8.320375e-03,-1.716174e-01,2.532107e-01,5.396620e-02,3.627035e-02,-2.439014e-01,0
-1.302527e+00,3.200064e-01,-2.542149e+00,7.578280e-01,1.650846e+00,1.718572e+00,3.702068e-02,8.676187e-02,1.493810e+00,1.950776e-01,8.702316e-01,9.758012e-01,4.397456e-01,-1.903649e-01,8.356883e-02,4.023657e-02,-9.659910e-02,3.119118e-01,2.114410e-01,2.180565e-02,3.005560e-01,-1.924109e-01,-2.270973e-01,-7.900483e-02,1.911945e-01,-1.934408e-01,4.993268e-05,1.004500e-01,-4.118949e-02,2.560094e-01,-1.427623e-01,-3.504174e-01,4.125188e-02,-3.305805e-01,2.624980e-02,-2.502864e-01,9.643911e-02,1.253131e-01,3.031756e-01,1.597315e-01,1.788132e-01,-6.350424e-01,5.592176e-02,-7.855922e-02,-1.548721e-01,1.842949e-01,-1.087103e-01,-1.819346e-03,-2.587610e-01,-2.208986e-01,0
2.443342e+00,8.359880e-01,-1.544948e+00,-1.002974e-01,1.271103e+00,1.037472e+00,4.677658e-01,-1.577971e-01,1.831782e+00,-4.454680e-01,1.169570e+00,-1.119998e-01,-2.106956e-01,-1.221473e+00,-1.059756e-01,-5.197583e-01,-3.686591e-01,-4.931579e-01,1.937972e-01,9.269157e-02,5.661658e-01,-2.510235e-01,2.676273e-01,2.971977e-01,-6.707213e-02,3.958732e-01,2.419454e-01,-1.212784e-01,-2.704964e-01,-7.073546e-02,-1.014058e-01,-3.219340e-01,2.298877e-02,-6.165382e-01,2.003182e-01,8.113893e-02,-2.152887e-01,1.311026e-01,4.723136e-01,1.743868e-01,-1.308740e-02,-1.814901e-01,1.299755e-01,3.056364e-01,-1.388067e-01,2.839786e-01,1.803753e-02,1.287825e-01,-5.913597e-01,-1.811007e-01,0
-2.795838e+00,1.911069e+00,1.251448e-01,6.336300e-01,-1.588732e+00,3.604351e-01,5.795120e-01,-1.162391e-01,1.529746e+00,1.688926e-01,2.369609e-01,-1.006651e+00,-4.336902e-01,7.789149e-02,-5.934753e-02,-8.400029e-01,4.429357e-01,4.988977e-01,-6.529564e-02,2.769537e-01,-4.431982e-01,-7.443662e-02,-1.968844e-01,-3.423921e-02,-2.682450e-01,-6.084477e-01,-3.332191e-02,-1.394838e-01,1.362740e-01,-2.439849e-01,-1.151033e-01,3.027527e-01,-3.632923e-02,-1.080026e-01,1.026575e-01,-3.866530e-01,3.285436e-01,-2.151494e-01,2.325669e-01,-8.055969e-02,-3.793265e-02,-4.391832e-02,-2.767058e-01,1.075544e-01,-6.568053e-02,3.914912e-02,-9.674784e-03,2.716207e-02,-2.179579e-01,-9.076289e-02,0
