V1,V2,V3,V4,V5
0.8243760497509878,0.17939121696935556,0.39287347074310036,0.34239612977487793,0.3349360746503479
0.6070869485877476,0.6537377943847607,0.29666298551044584,0.3262845318248074,0.2964917091678078
0.3118365625514802,0.31491039270395993,0.5082805744962396,0.5055376726591241,0.3207991456008784
0.6535429123563843,0.3850110808249814,0.33631572711189067,0.3819871633580898,0.3466097182291896
0.31883283217381975,0.33388056219224904,0.622106064841543,0.6119560297656232,0.3207991456008784
0.43574407473886917,0.7656896306869037,0.2495554879479142,0.48277891534207906,0.3926308794763167
0.4703969851757933,0.5177667632534304,0.30514708930983764,0.3974646656139377,0.29609769853210904
0.9423594098946545,0.38633919855263066,0.3330316173420603,0.38382799304736126,0.37033778646838056
0.3929568233851174,0.45632099306150603,0.7112603761708003,0.6941569202471021,0.22092435182733933
0.3487406241469272,0.36923671792766494,0.5531285190345506,0.05158354011938632,0.3207991456008784
0.3759274556446473,0.6922597722493656,0.5121128958340897,0.5479461662154971,0.4935137077594355
0.47845797846241483,0.3904026152417732,0.8640361602192994,0.21150091969181647,0.4164511231963408
0.40315436215806477,0.5803009246551638,0.5312179307749759,0.30469942996460053,0.29009277512475684
0.31141732760866914,0.30493809774994207,0.4657775012866848,0.6060172572360658,0.3207991456008784
0.3051907644686334,0.27908164604849545,0.43449535144231244,0.5872273822331737,0.3207991456008784
0.3257788231786793,0.33935160764451616,0.7226043937636927,0.542489834224104,0.5981379114876677
0.7034997466844949,0.3389908990445548,0.3410307151424512,0.3817921265125749,0.307515954195257
0.3589468877387902,0.554255466420983,0.5124711221494611,0.4344546054001527,0.2806734763400208
0.3357588329918824,0.4820351304518017,0.6651061217818369,0.2545915903148932,0.2625868063669243
0.48479855576150077,0.6289281136700504,0.2940590266305517,0.42113642673700286,0.281880529360479
0.7795596125470585,0.3772858303875961,0.42227972352446785,0.4171881507253419,0.48384362264307224
0.5105932610681723,0.6203234681967792,0.295216259789262,0.32096756351079336,0.40509297572506225
0.4662899615191123,0.7312708996173922,0.27846862672725803,0.4544976689572199,0.4748844822649917
0.45299407688310434,0.49899216406065394,0.6247264240002787,0.5325330134656764,0.602134962447479
0.5048072273442332,0.5482223241925975,0.5375196918516597,0.7112108046435761,0.22747010516201385
0.3185228792848843,0.3226633899567269,0.4867906810298712,0.6611181485851785,0.5333118017545553
0.31484514629451027,0.29419456066945604,0.4787984013229313,0.8363695093241712,0.1645080683743624
0.3528120091365121,0.3381435769404273,0.8583233349985452,0.1891125335485065,0.49924785670437133
0.4063461670983234,0.4887170409602665,0.7102927597191462,0.5099280803891627,0.2537382478059431
0.3632494064904963,0.36462791222220364,0.7482710144235846,0.5725871465838366,0.6290225933463682
0.8386605007336242,0.3253930202140025,0.33444922796148036,0.39780936928807753,0.3048225895213015
0.3771231994709507,0.3100642473034869,0.6980130048683031,0.6018712330232989,0.22802962902460652
0.36149985848047966,0.37713829490150774,0.8754876088522441,0.20309372903218342,0.4759081909202981
0.3195630551535731,0.37724301675310945,0.5323642918387238,0.8010002371532357,0.1541054685944044
0.48193992060119034,0.6751101518735365,0.27756071466149923,0.42132224497350823,0.5753170743070986
0.35336862300767286,0.36105722527072537,0.7958491447070312,0.6417133381342404,0.692775814994463
0.48281299400590155,0.34360895368847666,0.9281988421403138,0.2166351426389949,0.2586551841805592
0.3232129870260464,0.27760763377545244,0.33019639610322005,0.5609684456051457,0.581657481952803
