V1,V2,V3,V4,V5
0.32502656633420673,0.3234480579616056,0.5041348051324397,0.18095713744476066,0.7898168957800167
0.2923596021787973,0.24555433076118985,0.46287048484765536,0.6379416842115987,0.3207991456008784
0.6266098649539145,0.6679342021869055,0.293063655335166,0.32728939134208435,0.2978341681367124
0.3123141235366856,0.29385996113705454,0.4845739704551676,0.704325018223838,0.6020661948866018
0.3093956835511137,0.3249374354066072,0.14052772411856335,0.7573864556581291,0.3207991456008784
0.33986606865867325,0.4324114476795798,0.897389771115568,0.20715326804202738,0.23989020767987487
0.34005174242960895,0.4440261515494568,0.8176401082328926,0.5580224566662357,0.23575826284394422
0.3206030039571007,0.33545824569957367,0.6297106950667047,0.7368728341541976,0.17989989152477875
0.6216193914571897,0.27632486568154535,0.3470184753747971,0.38181327508618496,0.3032751630794203
0.71794272319048,0.28871456463158196,0.3855012689946095,0.3772524134679901,0.336612920644101
0.7334170028679515,0.41828980564101703,0.657127478261799,0.2861655069295018,0.2900230323662481
0.3621605786654813,0.8887230378526232,0.20684805620762536,0.27691689225145183,0.3207991456008784
0.40490346653322135,0.6463004544510665,0.26274481331967997,0.42468089152263944,0.3577248445419533
0.7308270625545856,0.369397530115737,0.43518508451763926,0.4138774047916522,0.45390413491154247
0.8018602496954448,0.29575360350576535,0.6487922668815533,0.29838920171907174,0.288790958232428
0.38923487478701835,0.6484949888654715,0.5123985186678478,0.4219171163901807,0.3706064039382657
0.3334019797866733,0.32049874487953006,0.6922683101497245,0.6256712310806337,0.4960887785860062
0.7328040473695558,0.19022351402377752,0.40442792786899384,0.40137950157330926,0.2970923596879953
0.37867799177737577,0.41950275916718976,0.7003764877494525,0.5135694309479188,0.4213495094351886
0.3186534558120455,0.3961526206121246,0.8334470603605814,0.1903283053955253,0.1667176915233213
0.47375160410971506,0.5942131182169479,0.2779821465458894,0.4110677173711853,0.2879311810094926
0.30634761630553314,0.28996958591010746,0.439694055562302,0.5083074127738831,0.3207991456008784
0.3181086506753539,0.2945954590697581,0.4722384271206568,0.43771093318150983,0.5016529536626091
0.7438544002219358,0.38221342611709275,0.3307744598641873,0.37940739889174246,0.30891943733555627
0.3263408670102814,0.36151845131619376,0.5343687556716976,0.8116084829638811,0.15030545522438926
0.3289901480527831,0.44213356899230727,0.7416382994053333,0.23227062654728023,0.3207991456008784
0.3201307598962368,0.4514008561533486,0.5889662609409669,0.27867276613220426,0.3207991456008784
0.31547217054436194,0.34642420505365284,0.4464114462627588,0.5264644787782778,0.3207991456008784
0.36317073524196886,0.3711414025448305,0.6103936859295006,0.755223878438722,0.19162017029599832
0.34037071311937717,0.3276212685008605,0.7565385976877081,0.5633441353740081,0.20786347445193334
0.3069515712754715,0.29107139036842394,0.46299935024241257,0.29491329838249974,0.1995224787515449
0.36171842258823084,0.41225472411908337,0.8420909286740818,0.17977860154785869,0.4278631954808993
0.8711832244505509,0.1904062551465867,0.4016783934802811,0.3393879711251475,0.34212072917276315
0.33130621777916985,0.42052640780777484,0.8197456408888066,0.1908769030101108,0.20677548741919724
0.350940017905103,0.30930956376039165,0.7029730757175077,0.6478632348858194,0.5666448139356672
0.3258268836218587,0.5127413077879642,0.5159400575336524,0.43122013893709077,0.3633104486012407
0.31433393105736823,0.28431669439359186,0.45429785891595637,0.4994094667522732,0.08085975421501501
0.40498006748573495,0.6979547315182342,0.5603175536238444,0.4893532296221744,0.2637267050199112
0.6774795269905971,0.3572957416693916,0.4416007261822344,0.30987179264709286,0.43021359834239437
0.33421749760954755,0.35615379612236764,0.6670455929594524,0.7920795157446612,0.17916799621289628
0.38951170293973164,0.7655529850799705,0.23535045092474544,0.2986026757826057,0.2738802440622669
0.31000527945415374,0.2782725770315557,0.42792985631300356,0.6735660570977597,0.7786209987068853
0.354045166169352,0.32922476591235106,0.7193687477392032,0.6057788387010944,0.5672408628717882
0.31145074810146467,0.31901110349979833,0.4671772374448956,0.7865924550565697,0.7473206917273728
0.4258690585092272,0.6098380063346278,0.23572673597412225,0.3032978398810763,0.36692427388800924
0.5303039579031924,0.5358420233574481,0.4365087160111132,0.3975830614747461,0.3023364399298431
0.3299717641199364,0.2966110696069142,0.4367803341123773,0.5814155011452766,0.6865902794124985
0.6683749566346924,0.4964048481145293,0.5405917036333252,0.5171475165428843,0.2699221627675192
0.3927611804118056,0.6780759284144097,0.2947491282514705,0.32130377160408136,0.3590091178950284
0.3305434615763412,0.41267018046767406,0.8405218458163719,0.2043664393466139,0.3207991456008784
0.277298257786753,0.33062866526480605,0.5986197599036033,0.886856938756623,0.07098288541466097
0.8198557062829639,0.334931062589655,0.407468244729752,0.4326835479280905,0.298809900940837
0.4005533309731959,0.7823205646268083,0.4826368036630484,0.5582491367043798,0.24177758042095002
0.7782162861906229,0.29221812219100785,0.4003035341495267,0.37799749398440574,0.34780210370043574
0.30875315807665127,0.3282216329020499,0.6101489002809011,0.7051249119811409,0.10509890553085727
0.3142588109796588,0.29323059532861023,0.4760909549843005,0.7393300967854719,0.5604313873529597
0.47719509412360883,0.5212389022086938,0.5597383348117577,0.4452395647295871,0.47599963599279765
0.5160280838611849,0.6255276370215315,0.2799859289292995,0.40738425042224846,0.3561115579281195
0.44608209788418707,0.7143789069306175,0.2803205683267865,0.31881492792855326,0.2906067145451902
0.8621097085348545,0.3471107211307812,0.4253086154718757,0.510597965977187,0.2663637002890514
0.8281009559148209,0.18093101604660983,0.3422432301399534,0.3421768714860831,0.30753838691758145
0.3331879689775015,0.5715438208737204,0.7408120201881905,0.20154427969042826,0.25332583083397814
0.3646759510930943,0.5251720828509395,0.6570831914964829,0.4973988104286588,0.44497202449964307
0.5105932610681723,0.6203234681967792,0.295216259789262,0.32096756351079336,0.40509297572506225
0.5286903100386584,0.5906706256101315,0.292058745430265,0.4073142974479998,0.3783308817914887
0.5815523611873916,0.37137009000708887,0.28129592423587146,0.8135630321487239,0.21234412313723922
0.3561608591704944,0.41774233506355835,0.7453817844538878,0.6733388363342644,0.2066558666495902
0.3473541131096035,0.3161922924511228,0.7224219077313383,0.6431362743359635,0.5128507811648975
0.8884366277953804,0.3164618275425033,0.33612869022397807,0.38331807743920776,0.3393737272845319
0.47595410331191174,0.05538085338463411,0.25427029170567883,0.72161319150413,0.17524298880362696
0.45792478259673686,0.47791771189616367,0.31272088549712285,0.3360826479026399,0.3069800134510054
0.31302433885911934,0.2897118931072079,0.44569270226758717,0.5237381161528931,0.8072267581936682
0.6295855947620328,0.4653604878188497,0.5262466192852169,0.46104251983989264,0.2568067853808249
0.3409147573361679,0.5620749963600952,0.7325226927341422,0.22318378941949513,0.3207991456008784
0.30422378835186403,0.2843350430940862,0.43157868162765217,0.21791417944980448,0.3207991456008784
0.44813272608593685,0.5804043039189244,0.28361020628049605,0.3147356030633257,0.29138610784646296
0.4007482345550742,0.826733967114355,0.26844271244396034,0.30173790663103583,0.41383181526595647
0.3312771371348703,0.35457502716833345,0.6315237232162119,0.7813300905579916,0.15398178336970275
0.2847007055305425,0.29937984929064343,0.4390733010107305,0.47880661329432217,0.1067241118710455
0.31082891990586664,0.32480974038528093,0.6181434626369401,0.8310458529996994,0.1436587223673079
0.4361440855044084,0.7078810801328028,0.23572470897336656,0.44512324737974596,0.3207991456008784
0.6510011803644845,0.35658312587864915,0.34080350678501653,0.34344741271604085,0.33649529265139966
0.4203324954549609,0.7310956173159222,0.549429979746577,0.4748829055898753,0.4712544076344881
0.35162040590223653,0.6141236958996771,0.2954128788625652,0.42552502689664745,0.29041603640543234
0.36536214357266256,0.5111603360169178,0.4779706479234207,0.30742741520325767,0.2925464260287452
0.33298951631674234,0.5035669575408087,0.6414764526086303,0.5211375474306471,0.21532120422879822
0.4590047377245495,0.5957906589301782,0.6227749750909248,0.4909876347724486,0.5346717136457243
0.35544896994102865,0.3312847298285124,0.7337879284302462,0.6299080378459236,0.22792028374818524
0.343387373172522,0.37597397139222105,0.4799244985964748,0.7877091726849483,0.1489264160821241
0.38992546638593456,0.4390942484730301,0.599890136559041,0.28646249074523955,0.3811791185291842
0.3655653028716025,0.3718888965562634,0.618997901213047,0.7594338769974687,0.17512362357611744
0.6922599617468448,0.45160239350593245,0.428456547645482,0.39535559247819346,0.3019589662368835
0.688740014888386,0.404347329264596,0.5187973915080094,0.3094640047662016,0.37608631536352444
0.5527165389146148,0.4957615993622409,0.47434268511630473,0.7021969933597094,0.21901584483573566
0.8164614559682051,0.47512020636470176,0.31024241639128636,0.5154881669211726,0.27608512182765715
0.3890335646981234,0.5989444431099815,0.5264146800325977,0.3015247636518101,0.2843368684307694
0.3815769977099569,0.5748952184778275,0.6026160840298692,0.2804490655584091,0.27698847029972273
0.3534629139163504,0.43620026288452163,0.8573235633913722,0.6197529377494148,0.2206797248225717
0.4687610076899667,0.5144117854150804,0.3134638734104859,0.33406756842738483,0.34820431090775306
0.32231568262208965,0.36731615833447334,0.6518411503196363,0.730397368437726,0.17176245057994535
0.5503606899291043,0.6061324638933376,0.29201304577686377,0.291274423891164,0.5070658042339462
0.32086599417688494,0.31081585923830984,0.5141136596139667,0.7759158371579767,0.3207991456008784
0.4152645461741305,0.5899029212239336,0.558709688745981,0.630487797114312,0.21929756999492833
0.6588709670263955,0.5150708468686078,0.5658125683997585,0.29064430485180814,0.28939060215610096
0.4961693608611722,0.46139030639644646,0.5022377166978979,0.7693843849054858,0.19632298921201755
0.33254257134002974,0.5417942655072042,0.6494848808039249,0.5975364710886101,0.1984820472036879
0.3681080954785031,0.33097982657345326,0.6245511805713083,0.7697563828925754,0.19277905048325977
0.3244752760813674,0.3072061761427511,0.5525511923647674,0.9171566990004859,0.1096051308812738
0.31068654237607674,0.2950233104447119,0.453132401954576,0.7688977760675269,0.06210596593747766
0.41610864795178226,0.724114160542477,0.6502996183526123,0.2597428044237755,0.2704918963947595
0.3680557465650093,0.5712948454174195,0.594428106613606,0.49221605961222553,0.2482343218638371
0.5896563870554447,0.727472569438643,0.28649481262865706,0.3298273697970894,0.3020452459381314
0.9059775065295658,0.18413264051822698,0.39866332199257126,0.3412522992295412,0.33732803556794405
0.5157352848535074,0.42501020366759196,0.20779337565096673,0.2234603476897804,0.24187867147091216
0.3212750420787665,0.46169701312991235,0.594748741278599,0.48388261782466857,0.2680918827050469
0.3542748211486062,0.524217151947528,0.4706837644794653,0.3143001593554059,0.290986345230681
0.5775433808347966,0.3609277401322777,0.3439335644974135,0.3733968658175424,0.33242662953955254
0.4199259780448066,0.5798960598328746,0.3038378310944496,0.40250706398509983,0.29125539409907236
0.3721627702216903,0.5679592605145513,0.4957236733602532,0.4149124195992689,0.29705037023338804
0.37367881841699846,0.7557037606780486,0.25638869176818413,0.5884981042201708,0.23314357071707204
0.5570251206760759,0.4868081794031511,0.4700404681487237,0.7393727513824299,0.2219940763233113
0.4217652881748537,0.49665203345370873,0.29908764695985823,0.3327719019689503,0.34044129478797264
0.30974927983880784,0.33850520600840867,0.47589532193426615,0.5173665582312024,0.5134551128417711
0.36391367575437894,0.39829404821859477,0.9352596228636103,0.5852063377756184,0.22859174127823664
0.6960500822351152,0.5491179794590028,0.29715499387569366,0.6010881935286088,0.2518454149600661
0.33459340421435374,0.44896793780894434,0.6489195993835707,0.23305456982716732,0.25222216965551536
0.4492895779228365,0.6289158812030542,0.2676197501371451,0.3144731438421138,0.29357315447359533
0.3079245903549641,0.28009127210496293,0.4306484725535806,0.46191105741421995,0.3207991456008784
0.6891842412616502,0.29424349053744087,0.3450257493591453,0.34703055950810946,0.33215844346817364
0.32133567217631587,0.3358559564357097,0.4798063735169035,0.8304988821984683,0.12864145276610564
0.335178757696955,0.35770061342414916,0.5357152165467227,0.7339118126975777,0.3207991456008784
0.7619135923510252,0.2846856076970262,0.4010848508044521,0.40906330256125495,0.299746467097883
0.5658729743262592,0.6281428489594646,0.2927626675108818,0.4032214158048171,0.26491405750858443
0.6025837590009816,0.6105337651891438,0.5211531349317279,0.31407728592582307,0.37104556761761753
0.602456435796128,0.5447165289867698,0.2968922208686362,0.3269976183452488,0.29516084477605886
0.3331163958867359,0.4884382302186091,0.7706642131358126,0.5893740528331135,0.6164218743776178
0.3414570270135182,0.46907826272713604,0.46944508274493496,0.3126852759653872,0.29113949170039605
0.5186060460333276,0.5971474185317698,0.27676631463805973,0.40435440092778974,0.2577616140746351
0.3815998272394027,0.32123361533408973,0.6535352003056414,0.8034917195183393,0.13953651202538153
0.5041857073660252,0.4539758877852857,0.8221812203052333,0.2468895413059558,0.27344099479463935
0.7656883334974782,0.32972928058773127,0.5885203207747124,0.2956458521320654,0.284589136781655
0.3260507713479313,0.35091158730878563,0.6384678306687794,0.7289521080608964,0.17268076927556827
0.35402357593949296,0.5509811930295225,0.8749957847597922,0.2177825883251197,0.2528026882454117
0.31943632346186623,0.3011111256972506,0.48789318516817753,0.5007884622058721,0.6628028219789486
0.3170570235385219,0.2901477950017948,0.4838316536050045,0.7018542206833243,0.5595585164925546
0.3392611823342233,0.7186381922681261,0.2736968826755378,0.4147190095671086,0.35987680409057815
0.3374165485858548,0.29935158974334497,0.5461600589820366,0.8946838993197752,0.11271709590578369
0.4490089049346689,0.5018702248625787,0.2893703896098153,0.3328593883760209,0.3207991456008784
0.31167325537447826,0.337825705565429,0.5935141556451887,0.785240132927677,0.3207991456008784
0.35972098922666756,0.45122581861731154,0.6842710037667611,0.5156626513959378,0.20655773389942056
0.3268905721381337,0.5218227211212338,0.5036875750566132,0.4342606530968742,0.3653946785843859
0.3678252043160348,0.34023503044392517,0.554817010664051,0.8824047121191089,0.07907807838424574
0.8221667481476027,0.31520262932402787,0.33895875182453106,0.34316561249161287,0.3086237855592801
0.4263694786314397,0.6217748056529512,0.253709733860329,0.3146280526248814,0.3569818325147067
0.36445638906658934,0.5287377943847607,0.5134969688046427,0.3015571495916337,0.2844808557565888
0.36835253828642783,0.5901852055173796,0.49498750354034116,0.4618349587006316,0.3207991456008784
0.3363972979234867,0.46419373834092487,0.30866452204765354,0.2857673768228152,0.42995138469885197
0.4078648771027923,0.506005246236577,0.3032794845226515,0.32959853138520623,0.3033743847358554
0.5939735457575346,0.36776777765313257,0.3329763355032684,0.38512655161842624,0.3417651130041197
0.3170289552564986,0.2913420146875786,0.43610400999788823,0.5797399197966406,0.7789460835398525
0.3472448352768977,0.4709607200567109,0.7584660911335854,0.2171056532125587,0.4448590024312182
0.3386710000919803,0.3771876722987729,0.8576264152841754,0.2392364605747206,0.24105757631403624
0.32466426453177744,0.32184008525731145,0.5680665932400999,0.7835242850697578,0.13063667085746344
0.3226902255459546,0.3092064481244129,0.530703475282672,0.9052196545660501,0.1115840215237739
0.5353047579247234,0.5467621853272453,0.29447474605826673,0.33071091020568705,0.3005790662149253
0.35249111325436044,0.611613653342626,0.25625619962787954,0.45464227458874157,0.2798332558493683
0.3397607151867156,0.7034779887198752,0.27916923189754733,0.46431223392563803,0.6879568060807633
0.336757898696867,0.34817897352297433,0.6797574675168523,0.657916218389209,0.49570708156465937
0.42755161765536615,0.6790136514331677,0.6686843309340401,0.26111655792323174,0.3207991456008784
0.3063489794421646,0.29421719521436845,0.48674128193662275,0.4756115128729913,0.2237810516230156
0.32365277705070955,0.4245456682745896,0.7281200470927558,0.24215243313435597,0.3207991456008784
0.3317408320637983,0.4446856793017111,0.30829649566581174,0.45739881943962424,0.4581035117707801
0.3320674951991315,0.380693169151747,0.74059697383529,0.23156187819578444,0.2472477134800673
0.4396283936957712,0.3703752324168729,0.3240977036476984,0.3439857071793804,0.33635249974583437
0.3151284244548377,0.32897514857533017,0.5389680506499137,0.47850731233580934,0.3207991456008784
0.3712704726397073,0.6698673463542475,0.6033905825913436,0.5485101281784318,0.3207991456008784
0.9327209989237419,0.3290532130215506,0.4163553531339367,0.4618571918164781,0.2902554123616091
0.7881819518100155,0.32386291760448915,0.3373192767587595,0.3882391878369311,0.30653797378161196
0.37819265524040724,0.572374584394475,0.8338672023353997,0.21246688531038152,0.23862736472888688
0.31412509384640375,0.3023849121574678,0.4498452434405463,0.5929289853019392,0.3207991456008784
0.3742323268441384,0.5078632386321595,0.2807361034817055,0.4279818765762014,0.29603198215965854
0.5012097922635405,0.43724669842732244,0.8177901379779415,0.25509933683857383,0.2745979473771474
0.3111070035450619,0.31001888598148536,0.5361359173614006,0.3310013289692227,0.3207991456008784
0.4999785576484277,0.4638600713182661,0.4268165197613225,0.4032443719488212,0.36163662239703126
0.5300627684175752,0.4233309246312955,0.4593983456356924,0.33023967660396564,0.37791098724541555
0.3090370979631744,0.2998774138955077,0.41609709375426523,0.25257649333851806,0.5773605257263561
0.6753648674907037,0.4497566335773462,0.4329345608604213,0.39207250237153235,0.2971527554788689
0.31484514629451027,0.29419456066945604,0.4787984013229313,0.8363695093241712,0.1645080683743624
0.3408133040280239,0.3364916583031594,0.5083144558692895,0.6390461893219287,0.3207991456008784
0.3229287649589978,0.40157682466638184,0.7721715646068715,0.18726863098956525,0.16475108953287734
0.5027079471861572,0.5857889762200841,0.2798394320565011,0.31622775242359036,0.3597531365187895
0.3465434485630519,0.38381185153007275,0.6889628150396823,0.20302233000161954,0.21502627145003245
0.386052977691969,0.661471249525619,0.6782182368520899,0.2589322898590963,0.2677162784056144
0.3253053169046472,0.32616739504543313,0.4848832733187549,0.8022460146687953,0.5674587191174392
0.3206876627666276,0.3208588669755765,0.47870739629330084,0.5146907436013956,0.3207991456008784
0.4302737611570471,0.5311250647425692,0.2985593368538037,0.43428162091344485,0.226901234331786
0.6445468846629219,0.4877476925390305,0.4632717598070443,0.4480842284421925,0.28815421403721847
0.5986454644694319,0.4295569519795115,0.32774999046388287,0.34271986563244716,0.3391190583663485
0.46224315349019296,0.755320875362839,0.5293510429069065,0.5048995718905047,0.40143533355592753
0.16705785535773968,0.07076259912827912,0.3434791597846675,0.35375747100823574,0.30802724853582786
0.49634844146637297,0.6435852943071889,0.28045084919353935,0.3182782602785683,0.2911919785186552
0.31439651020158765,0.3543172400332722,0.4696888006919419,0.5394456696537558,0.5379412818786867
0.32229244469130264,0.4005742099019732,0.7700050693446172,0.18582944344184538,0.17197859630691242
0.48495870794600315,0.5830721751355119,0.2803194626900106,0.3150177648018324,0.26466068278591975
0.31311230853089134,0.278678422166901,0.46900540785374345,0.6703951421184147,0.629382379700572
0.36197425202423195,0.6678865817594226,0.2423482103518192,0.30453602560098103,0.37148300570294446
0.35440114701138786,0.47105947766819106,0.6684328908769287,0.2615064389844001,0.25360319642174484
0.666479009120837,0.15238192984172977,0.4175540476717409,0.4187019909303348,0.28984845977072315
0.3049525325487503,0.28737510949549727,0.4667482503758705,0.45829826646768934,0.4262694655993484
0.31489459452079666,0.2996521208078061,0.4635951578017904,0.600611594484976,0.3207991456008784
0.3407963114195671,0.38915418600370827,0.8560929608573367,0.23783287096889127,0.24408029204981557
0.9630739045398339,0.19040580761730636,0.4601693430140433,0.3300280101108258,0.3043033295192912
0.31268422877738195,0.32479693384026564,0.5870963959364061,0.8798617568770899,0.3207991456008784
0.4935322338743889,0.3855368838067512,0.7456813208620676,0.20924793421916654,0.2563489947300181
0.39612531937723694,0.6958688062781861,0.6685479310802926,0.4804186160674859,0.26496818190271937
0.33481418649640554,0.35396120100151085,0.5523787130277366,0.715933082297957,0.3207991456008784
0.3231631403961088,0.3215665738964572,0.6262841570944375,0.6530820172557712,0.068397572475599
0.3804766353785788,0.30254142927724614,0.4953306194864428,0.3233906116239791,0.3207991456008784
0.6602141455045445,0.3875652796043602,0.3355751347448753,0.38229933076513734,0.34671670505873703
0.3639632149804254,0.5125818381877332,0.8762521566827359,0.23403517676592395,0.24490277499965127
0.3586984522171244,0.45563746667398625,0.6198579367306727,0.4915369554151917,0.26406995443137576
0.3745872347322324,0.7476686708022351,0.2281020804951484,0.30257517323754657,0.2836370402783843
0.4075194334250475,0.7949374592748355,0.2628373182632584,0.3066469063071192,0.4078742018947885
0.4317834505860269,0.4664103915105485,0.46330769300225905,0.3967759812938155,0.30061961767451184
0.41209064702369813,0.5815541558165679,0.301101011528659,0.39938882429837347,0.2923223864045048
0.765571361772694,0.1934085799120217,0.3969917834603004,0.38086936182642694,0.3389755464632728
0.47660506352999077,0.6198483412774753,0.29606336183234977,0.3264454055898753,0.34731447958888295
0.663549836017768,0.430119645461337,0.43431771246699447,0.3348269287499132,0.30543258700912423
0.4182815714966377,0.7629867030100222,0.2691042517815034,0.31509964774068155,0.36700120662162194
0.309316125032866,0.29166661694119106,0.4651108023108546,0.6956796175470258,0.3207991456008784
0.40048501120473784,0.6376309172321448,0.25882514667653883,0.311740820434511,0.2955746997430446
0.3166155451429525,0.3647241310174787,0.5969191062695687,0.7885645143564471,0.3207991456008784
0.6137496047952788,0.6279535440738769,0.298155226612235,0.4120841142037436,0.39799992148547186
0.4101979528321502,0.57979611162693,0.6091850406607138,0.2603844919136531,0.19169739062861518
0.35295234563059596,0.34704075738661994,0.8503404532041999,0.19320993411767423,0.41898932820755214
0.33076705354584035,0.4653008172481365,0.617147836720298,0.2733764041206821,0.26195768354532495
